Pure ID,Journal ISSN
17265522,2168-6106
17265494,0022-1767
17265478,0923-2494
17265458,1474-1776
17265327,0049-3848
17265309,0022-1767
17265293,0022-1295
17265275,1528-2511
17265196,1044-1549
17265164,0002-9378
17265142,1747-0277
17265116,0027-8424
17264936,0002-9513
17264915,0022-1007
17264888,0009-7330
17264864,0957-5243
17264729,0740-5472
17264697,0006-2960
17264661,0021-972X
17264643,0006-2960
17264373,0147-7447
17264355,0003-3022
17264328,0021-9541
17264313,
17264231,0009-9147
17264219,1539-6509
17264198,0002-9173
17264071,1934-5909
17264041,0028-0836
17264014,0193-1857
17263988,1474-4422
17263715,
17263691,
17263667,
17263647,0894-8569
17263545,0041-1345
17263522,0003-9888
17263502,0363-5465
17263481,0361-803X
17263325,1359-6101
17263298,1067-2516
17263280,0161-6420
17263173,1431-9276
17263152,0190-6011
17263125,0022-3492
17263105,0021-9533
17262898,0363-5104
17262880,0027-8424
17262856,
17262838,0019-9567
17262711,0195-9131
17262685,1078-0432
17262660,0894-7317
17262646,0094-7733
17262524,
17262357,0008-5472
17262321,1079-5642
17262286,0028-0836
17261998,1547-4127
17261978,0030-4220
17261960,0174-1551
17261227,0363-5023
17261201,0022-1007
17261178,0172-0643
17261164,1535-7597
17260944,0269-9370
17260920,1471-2164
17260888,0092-8674
17260866,0091-3057
17260459,0065-2598
17260430,0166-2236
17260410,0094-6176
17260390,0363-5465
17260320,0028-0836
17260296,0009-8981
17260276,0950-1991
17260258,1078-4519
17260106,
17260073,0036-8075
17260046,0091-3847
17260015,2072-1439
17259791,1056-4993
17259771,0896-6273
17259747,1018-1172
17259725,0885-3185
17259526,1071-1813
17259505,1078-4519
17259487,0025-6196
17259472,0021-9967
17259377,0896-6273
17259351,
17259326,0022-1767
17259308,0093-0415
17259125,0029-7844
17259102,
17259039,0027-8424
17259017,0749-5161
17258736,1383-5718
17258701,0302-2838
17258672,0883-5403
17258645,0021-9258
17258483,0022-1007
17258465,0031-9155
17258447,0733-8651
17258427,0741-0395
17258310,0899-7071
17258279,0270-6474
17258261,0743-8346
17258237,0740-3194
17258059,1064-7481
17258039,1071-9164
17258019,
17258008,1946-6234
17257912,1941-7381
17257875,0016-5107
17257852,1556-0864
17257830,1065-8483
17257633,0028-0836
17257611,0065-1281
17257584,0028-0836
17257567,0003-9985
17257278,0735-6757
17257244,0021-9525
17257212,0003-0805
17257193,0743-8346
17256962,1053-2498
17256934,0304-8853
17256903,
17256875,0363-5023
17256647,0029-7844
17256623,1566-5232
17256594,0028-3878
17256577,0956-2737
17256468,2192-5682
17256449,0098-7484
17256426,1357-633X
17256396,0006-8993
17256255,0021-9258
17256206,0021-9258
17256187,0019-9567
17256093,1096-6374
17256060,0028-3878
17256044,0085-2538
17256028,1757-4676
17255860,1053-2498
17255833,1552-4841
17255804,0894-9115
17255785,0732-183X
17255631,1071-9164
17255610,8750-7587
17255591,1091-8531
17255568,0172-6218
17255418,0003-4894
17255392,1079-5642
17255358,0022-5223
17255330,0300-9084
17255219,0361-803X
17255198,0021-9738
17255123,0036-8075
17255098,0966-3274
17254782,0003-9985
17254760,1539-2791
17254730,0954-6928
17254713,0022-1767
17254550,0589-1019
17254529,0378-5955
17254505,0033-8419
17254487,0257-277X
17254357,0023-6837
17254332,0090-4295
17254299,0027-8424
17254171,0009-8981
17254148,0022-538X
17254124,1524-8399
17254101,0006-4971
17253985,0016-6731
17253957,0022-4804
17253930,1068-9508
17253908,8750-7587
17253798,0022-3476
17253776,0732-183X
17253748,1866-1947
17253731,0190-9622
17253611,1058-4838
17253583,0960-0760
17253559,0362-5664
17253540,0002-9173
17253317,0014-4894
17253294,0021-9258
17253256,1529-7535
17253234,1525-8165
17253131,1081-4442
17253108,0022-1007
17253092,1934-3396
17253071,0147-5185
17252939,0161-6420
17252917,1063-6706
17252896,0027-8424
17252877,0014-4886
17252789,0021-9258
17252760,0022-1767
17252743,
17252727,0031-9155
17252539,0965-2140
17252513,0022-1767
17252484,1553-734X
17252464,0029-7844
17252353,0094-2405
17252329,1536-0652
17252310,0886-1544
17252292,1757-4676
17252213,0012-3692
17252189,0022-1767
17252152,1529-7535
17252133,0006-3363
17251997,0014-5793
17251976,0021-9258
17251951,0892-6638
17251937,0014-9446
17251869,0026-895X
17251845,0300-8177
17251824,0165-1781
17251800,1072-4133
17251703,0002-9165
17251662,0896-6273
17251601,0028-3878
17251580,0969-9961
17251383,0033-8419
17251359,0014-4800
17251337,0939-3889
17251217,0022-4391
17251193,1058-4838
17251156,1470-2045
17251129,0014-5793
17250935,0031-3998
17250897,0890-9369
17250878,0028-4793
17250853,1072-7515
17250698,0022-1007
17250666,1936-878X
17250640,0883-5403
17250619,0019-9567
17250527,0006-8993
17250506,1553-7390
17250483,0001-8244
17250465,
17250393,0767-0974
17250373,1069-6563
17250349,0301-0449
17250323,0194-5998
17250249,0004-3591
17250224,
17250198,0306-3674
17250175,0167-594X
17250022,
17250006,1052-5149
17249952,1359-4184
17249929,0883-9441
17249738,1364-8535
17249713,1350-1925
17249695,1522-8037
17249671,1747-0277
17249562,0002-9394
17249529,1078-0432
17249499,0952-5238
17249217,0006-2960
17249186,0022-1767
17249149,
17249148,0023-852X
17249057,1084-4902
17249031,0022-1899
17249009,0022-1767
17248992,0046-8177
17248843,0960-0760
17248807,0022-3476
17248780,0021-9258
17248750,1015-8987
17248551,0003-4932
17248525,0009-8981
17248488,1071-9164
17248463,1071-1007
17248340,0270-6474
17248321,0363-5465
17248296,0012-3692
17248270,
17248101,1051-0443
17248077,0950-1991
17248030,0883-5403
17248029,
17247807,1662-5110
17247784,1055-9965
17247768,0003-987X
17247750,0098-6569
17247686,2366-004X
17247660,0027-8424
17247645,0085-2538
17247622,1535-9476
17247413,
17247390,0190-6011
17247369,2046-1402
17247347,1353-8020
17247284,0022-1295
17247255,0194-5998
17247224,0895-7061
17247209,1064-3745
17247085,0361-3372
17247065,1286-4579
17247041,0090-3493
17247017,0950-1991
17246917,0008-543X
17246896,0021-9525
17246872,0194-5998
17246849,
17246796,0032-1052
17246771,0193-1849
17246748,0041-1132
17246733,
17246661,0741-5214
17246633,0167-8140
17246608,0094-2405
17246583,0022-5282
17246347,0002-8703
17246322,0146-9592
17246300,0006-8993
17246281,0340-5354
17246159,0021-9355
17246130,0022-3468
17246108,2046-1402
17246089,0894-7317
17245967,0098-6569
17245944,0167-7063
17245925,0009-921X
17245904,0021-9258
17245838,0927-3948
17245814,
17245789,0022-538X
17245779,
17245712,0730-2312
17245691,0920-654X
17245669,0094-2405
17245647,0735-6757
17245570,0007-1161
17245550,0009-9147
17245531,1070-8030
17245514,0361-803X
17245431,1600-6135
17245413,0584-5807
17245391,0022-5223
17245375,0148-396X
17245288,
17245270,0270-6474
17245245,0732-183X
17245227,0029-7844
17245151,0027-8424
17245116,0003-4932
17245098,1871-5303
17245079,0021-9525
17244917,0196-0644
17244896,0002-9440
17244878,0002-9343
17244869,
17244796,
17244772,0002-9262
17244755,0952-7915
17244738,2212-6287
17244651,0161-813X
17244617,1535-3893
17244589,
17244573,0002-9378
17244430,0028-0836
17244428,
17244412,0955-0674
17244250,0039-2499
17244230,0743-5800
17244203,0363-6135
17244192,
17244090,1073-449X
17244062,1074-7613
17244043,1309-6680
17244021,0301-0430
17243919,0740-3194
17243896,0021-9258
17243877,1868-6974
17243857,0027-8424
17243733,0140-0118
17243715,1530-5627
17243695,0003-4975
17243671,0739-9529
17243586,0148-396X
17243560,0363-6143
17243524,0960-894X
17243505,0146-9592
17243404,0027-8424
17243388,0003-4932
17243374,0003-9888
17243360,0158-5231
17243264,1088-9051
17243238,0022-2151
17243214,0046-8177
17243195,0027-8424
17243050,0012-3692
17243025,0732-183X
17243001,0021-9258
17242981,0027-8424
17242872,1044-1549
17242854,0163-9641
17242824,1053-2498
17242809,
17242750,0091-679X
17242728,0363-6135
17242702,0090-8258
17242680,0161-5505
17242618,1050-6411
17242599,0038-4348
17242585,
17242566,0031-9023
17242471,1931-3128
17242450,0885-3185
17242431,1566-0702
17242415,0931-0509
17242360,0140-6736
17242321,0363-5465
17242294,1047-3211
17242279,1053-8119
17242194,1097-6647
17242171,0012-1606
17242126,1540-1405
17242106,1566-5240
17241916,0009-7322
17241894,1547-3287
17241874,1662-5102
17241853,0014-5793
17241798,0890-5339
17241772,0009-7330
17241751,0002-8614
17241737,0002-9262
17241661,0960-8923
17241640,0923-2494
17241605,0893-0341
17241580,0340-6717
17241471,1752-8054
17241437,0360-3016
17241420,0888-8116
17241400,0009-8981
17241283,1175-6365
17241261,
17241230,0959-6658
17241219,
17241099,0095-1137
17241060,0360-3016
17241032,0021-9258
17241014,0028-4793
17240979,0889-8588
17240959,0023-852X
17240939,
17240921,0028-3878
17240862,0265-9247
17240840,0012-3692
17240824,0021-9533
17240803,0889-8545
17240757,0042-6822
17240738,2352-9067
17240709,1397-3142
17240690,0735-1631
17240556,0261-4189
17240530,1552-4825
17240513,
17240490,1007-9327
17240375,1064-9689
17240352,1526-9655
17240328,0021-9967
17240304,0021-9533
17240225,0884-0431
17240202,1820-8665
17240184,0031-9023
17240163,0003-9861
17240078,0886-4470
17240061,1359-7345
17240045,0955-0674
17240015,0021-9738
17239966,0016-867X
17239948,0021-9258
17239929,0736-8046
17239908,0021-972X
17239861,
17239830,0039-6060
17239810,0002-9270
17239794,0952-7915
17239657,0002-9297
17239618,0735-1097
17239595,8750-7587
17239569,1552-4841
17238733,1085-9195
17238705,0027-8424
17238684,
17238670,1053-2498
17238577,0309-0167
17238555,0749-5161
17238530,1072-7515
17238512,0006-3495
17238470,0014-2980
17238444,1529-7535
17238426,1046-6673
17238410,0003-2999
17238270,
17238243,1068-9265
17238218,0021-9290
17238194,0364-2356
17238118,0732-8893
17238093,1934-5909
17238069,0036-8075
17238050,1742-6731
17237937,0890-5339
17237909,1068-9265
17237887,8750-7587
17237860,0740-3194
17237764,0012-3692
17237745,0001-5652
17237722,1750-743X
17237672,0002-9513
17237637,0197-4580
17237611,0278-4297
17237594,1072-7515
17237520,0022-2720
17237479,0732-183X
17237431,1748-2968
17237405,0019-9567
17237213,0002-9165
17237182,0167-6806
17237161,0003-4819
17237144,2193-634X
17237038,0969-8051
17237018,0001-5660
17236995,0027-8424
17236977,0006-4971
17236876,0031-4005
17236852,0021-9355
17236822,0360-4012
17236800,0027-8424
17236646,0002-9173
17236619,0360-3016
17236604,1058-4838
17236588,0305-0491
17236526,0031-9155
17236509,0743-8346
17236490,0046-8177
17236473,0028-0836
17236419,1364-8535
17236403,0002-9343
17236386,0021-9258
17236364,1078-0432
17236302,0968-0004
17236282,0002-9149
17236256,
17236239,
17236128,
17236114,1527-2729
17236099,0002-9378
17236028,1473-3099
17236008,0007-1161
17235990,0009-9147
17235976,0021-5074
17235887,0884-8734
17235863,0894-7317
17235838,0021-9258
17235820,0022-3018
17235712,0003-4975
17235697,0883-5403
17235666,0960-894X
17235648,0749-0712
17235575,0003-2697
17235556,0002-953X
17235533,1931-857X
17235514,1087-0156
17235471,1544-1709
17235454,0002-9580
17235435,0009-921X
17235420,1064-3745
17235323,1040-0605
17235302,0009-921X
17235286,0277-3740
17235266,0145-6008
17235170,0021-9193
17235146,0003-276X
17235126,0002-9610
17235113,0090-3493
17234995,1070-8022
17234970,0161-5505
17234950,0022-1899
17234931,1743-4270
17234826,1061-4036
17234797,0011-3840
17234772,0360-3016
17234745,0360-3016
17234044,0165-5728
17234010,1933-0219
17233974,1744-6872
17233954,0306-5251
17233745,0027-8424
17233723,0959-8146
17233701,1744-8069
17233676,0006-8993
17233599,0028-0836
17233561,1087-0156
17233539,2078-6891
17233519,0003-2697
17233380,0363-5023
17233360,2005-2901
17233335,0148-7043
17233315,0002-9440
17233204,1071-1007
17233175,0270-6474
17233159,0003-9985
17233144,0016-5085
17233034,0947-6539
17233006,0307-0565
17232980,0036-8075
17232954,0364-5134
17232796,1073-2322
17232777,0014-2956
17232754,1015-9770
17232740,1072-7515
17232686,1549-9634
17232666,1559-4564
17232649,1723-8617
17232635,1472-7781
17232602,0265-6736
17232572,0556-2813
17232553,0014-4819
17232533,0270-6474
17232467,0006-3495
17232442,0176-4268
17232413,1553-7366
17232394,0021-9193
17232272,0021-9258
17232248,0302-766X
17232230,0022-5223
17232215,0735-1097
17232158,1067-151X
17232141,0022-5223
17232120,0883-5403
17232100,0006-8993
17232025,0028-4793
17231997,1076-6332
17231945,0018-5043
17231924,1364-8535
17231715,0021-9525
17231700,0739-8328
17231680,0003-4975
17231666,0002-9343
17231584,1040-8711
17231562,0003-2697
17231542,1058-4838
17231525,0305-1048
17231451,1072-7515
17231430,0022-3476
17231411,0732-183X
17231386,0741-0395
17231278,0146-0404
17231237,0741-5214
17231207,0360-3016
17231189,0735-1097
17231012,0013-9580
17230987,0956-5663
17230962,0146-8693
17230942,0090-8258
17230847,0020-8167
17230827,0301-620X
17230795,0167-594X
17230767,2048-7193
17230644,0015-0282
17230621,0722-5091
17230602,1096-6218
17230582,0021-9738
17230497,
17230477,1389-9457
17230458,1094-3412
17230432,1050-7256
17230345,0884-0431
17230323,0008-5472
17230284,0735-1097
17230268,0076-6879
17230157,1071-7323
17230093,0361-8609
17230071,0098-7484
17230036,0891-3668
17229902,
17229880,
17229857,2213-333X
17229843,1081-0943
17229695,0098-7484
17229674,0021-9258
17229656,0275-004X
17229640,0167-8760
17229547,0887-3585
17229526,0021-9258
17229509,1931-5244
17229489,0021-9193
17229419,1078-8956
17229401,1042-5268
17229383,
17229360,0278-4297
17229284,0009-921X
17229258,1526-5900
17229238,0012-3692
17229224,0268-4705
17229167,1071-2690
17229139,
17229114,0094-2405
17229095,0021-9258
17228994,1072-7515
17228966,1941-3289
17228945,
17228923,1471-2105
17228794,0730-2312
17228773,1294-8322
17228753,
17228730,1304-2580
17228637,0022-1295
17228619,
17228594,0022-2623
17228567,0142-9612
17228469,0028-4793
17228419,1397-3142
17228398,
17228376,0962-8436
17228242,0036-8075
17228212,1545-5009
17228187,0006-4971
17228095,0006-2960
17228071,1078-0432
17228046,1553-7366
17228017,1474-7596
17227888,0004-3591
17227865,0003-4932
17227846,0006-3495
17227825,0042-6989
17227752,2452-302X
17227734,1083-7159
17227709,0002-8614
17227686,0022-202X
17227632,0090-4481
17227611,0006-4971
17227582,
17227562,0022-202X
17227459,0009-7322
17227435,0007-0912
17227411,0276-3478
17227395,0022-3085
17227313,0022-2836
17227291,0361-803X
17227268,0019-9567
17227254,0022-5347
17227139,1474-9718
17227113,0305-1846
17227086,0003-6870
17227071,0090-4295
17227020,0271-6798
17226966,0195-6108
17226928,0890-8567
17226906,0022-1295
17226544,0004-3591
17226520,0959-4965
17226495,0002-9149
17226477,0022-1295
17226401,0094-2405
17226384,1084-7138
17226338,0031-9007
17226318,0006-3495
17226039,1941-8744
17226011,0069-4827
17225988,1754-2189
17225969,0270-7306
17225886,0027-9684
17225864,1053-8119
17225838,1930-7381
17225821,0006-2960
17225744,0024-4201
17225719,0026-895X
17225694,
17225678,0145-482X
17225593,0270-9139
17225572,0021-9290
17225550,0743-684X
17225528,0270-6474
17225476,1051-0117
17225449,0002-7863
17225422,0270-4137
17225399,0172-0643
17225211,0033-8419
17225190,0006-291X
17225163,0148-639X
17225150,
17225116,0952-7915
17225093,0016-5107
17225041,0278-4297
17225003,0016-5107
17224922,1074-9357
17224899,1499-2027
17224877,
17224857,0193-1849
17224773,1079-5006
17224758,0148-396X
17224735,0250-8095
17224717,0315-162X
17224662,1540-0360
17224641,1075-122X
17224616,0021-9290
17224594,0002-9378
17224536,0002-7863
17224512,0890-5339
17224487,
17224465,1552-4825
17224427,0951-7375
17224395,0964-6906
17224374,1079-5642
17224355,1071-3581
17224249,0022-2275
17224229,1087-2418
17224210,1551-7136
17224191,0930-2794
17224150,0378-5955
17224128,0014-2999
17224102,1386-6532
17224074,1941-9651
17223997,0033-7587
17223975,0022-3468
17223960,1071-9164
17223926,
17223779,1747-079X
17223759,1543-0790
17223733,1532-0464
17223717,0361-803X
17223633,1074-7613
17223602,0016-5107
17223574,0028-4793
17223552,0264-6021
17223408,1471-2164
17223377,0194-911X
17223358,
17223341,0031-3998
17223232,2163-0755
17223195,0028-3878
17223169,1522-8517
17223149,0743-8346
17223025,1806-8774
17223010,0021-9525
17222989,0021-9258
17222973,0028-3878
17222833,1073-449X
17222810,0020-7160
17222781,0021-9258
17222758,0042-9007
17222549,0027-8424
17222527,0031-9023
17222488,0360-3016
17222463,0094-2405
17222267,0002-9378
17222243,0304-3835
17222226,0003-4975
17222208,0021-9738
17222143,0195-6108
17222126,0012-3706
17222111,
17222097,1520-4391
17222048,1546-1440
17222027,0732-183X
17222006,1527-6465
17221934,0021-9355
17221908,1552-4825
17221891,0024-3205
17221669,1474-4422
17221632,0193-1849
17221594,0028-4793
17221565,0174-1551
17221049,0146-9592
17221031,0001-4966
17220974,0016-5751
17220946,0090-3493
17220900,1540-1405
17220878,
17220750,1574-0153
17220724,0964-6906
17220703,0148-7043
17220679,0022-1899
17220637,0033-8419
17220611,0959-8049
17220594,0008-5472
17220577,1359-6446
17220489,0022-4804
17220460,0741-5214
17220439,0735-1097
17220420,0003-990X
17220274,1047-2797
17220251,0363-6143
17220232,
17220218,0036-8075
17220180,0003-276X
17220160,0272-989X
17220139,0002-9378
17220124,1079-5642
17220052,1396-0296
17220030,0006-4971
17219999,
17219981,0304-3959
17219882,0194-5998
17219864,0003-4819
17219846,0003-4894
17219818,0303-6987
17219739,0732-183X
17219724,1072-4710
17219701,0270-7306
17219681,1753-6146
17219583,
17219562,1397-3142
17219530,0964-6906
17219512,0914-8779
17219348,0032-1052
17219318,0022-5347
17219295,1072-7515
17219278,0020-9996
17219175,0022-006X
17219152,0307-0565
17219134,
17219110,1043-3074
17219015,0022-3468
17218991,0340-6717
17218971,1042-3680
17218952,0065-2598
17218872,1071-7323
17218844,
17218810,
17218764,0090-3493
17218733,0960-894X
17218705,1368-8375
17218690,
17218629,0009-9120
17218603,0091-6749
17218579,2639-1856
17218563,0003-3022
17218477,0021-9738
17218453,0271-6798
17218408,0002-9297
17218354,0042-6822
17218331,0021-9258
17218310,1043-1802
17218285,0306-4603
17218246,0001-6489
17218221,1874-3919
17218203,0014-4827
17218186,0003-4975
17218129,0032-1052
17218067,1471-2350
17218049,0160-6689
17218035,0038-4348
17217888,1534-5807
17217842,0160-2446
17217816,0021-9193
17217793,0257-277X
17217676,0732-183X
17217650,1529-2908
17217631,0094-2405
17217612,1934-8584
17217532,0032-1052
17217514,0953-8178
17217475,0885-3177
17217455,0147-006X
17217394,1074-5521
17217374,0160-9963
17217348,2326-263X
17217322,0008-5472
17217196,0032-1052
17217176,1040-8703
17217151,
17217119,0905-6157
17217046,1053-8119
17217017,0031-4005
17216965,0091-6749
17216776,0031-3998
17216757,1080-0549
17216736,0925-4773
17216720,0027-8424
17216509,0272-9490
17216483,0022-1767
17216468,0009-9279
17216452,0012-1797
17216338,0031-9023
17216314,1941-2711
17216297,0740-9303
17216277,0003-4975
17216211,1092-6429
17216188,0021-9258
17216168,
17216151,0301-0449
17216063,0363-5023
17216042,0166-6851
17216022,0021-9258
17215991,0006-4971
17215868,0261-4189
17215845,0890-9091
17215822,0960-9822
17215799,0268-1161
17215674,0022-1767
17215647,0022-5223
17215626,0265-6736
17215609,0006-3495
17215557,0270-9139
17215522,0902-4441
17215503,0006-2960
17215486,0002-9173
17215340,0002-9610
17215313,
17215287,0278-0062
17215270,0022-202X
17215227,2374-7943
17215194,0009-9104
17215170,1545-9683
17215146,0006-8993
17215077,
17215059,0032-1052
17215040,1057-9249
17215021,0143-5221
17214973,0029-7844
17214954,0016-5085
17214925,0006-8993
17214882,1555-9041
17214835,0899-823X
17214815,1085-6862
17214797,1525-8610
17214685,0011-3891
17214663,0020-9996
17214644,0743-8346
17214628,0885-3010
17214553,0022-4790
17214536,0092-8674
17214513,0022-1007
17214487,0965-2140
17214444,1933-0707
17214426,1064-7481
17214403,0017-5749
17214381,1938-7989
17214302,0919-8172
17214286,1871-5222
17214266,0022-1767
17214251,0021-9258
17214174,0022-1767
17214160,0006-2960
17214141,0105-2896
17214129,
17214082,0732-183X
17214056,0172-0643
17214038,
17214021,0006-3495
17213937,0013-7227
17213911,0959-3985
17213889,0022-3042
17213868,1424-9634
17213796,0028-3878
17213769,0008-5472
17213748,0003-3022
17213722,
17213605,1098-3511
17213565,1556-0864
17213539,2168-6203
17213517,0250-8095
17213469,0021-9738
17213449,0195-6108
17213429,0954-0121
17213409,1350-0872
17213272,0022-3476
17213253,1046-6673
17213222,0022-1767
17213198,0884-8734
17212776,1089-7771
17212757,0194-5998
17212725,2473-9529
17212709,0031-8655
17212616,
17212592,1059-1524
17212566,0165-1781
17212542,1752-8054
17212450,0256-7040
17212432,0090-4295
17212409,
17212393,0739-9529
17212333,0899-823X
17212316,0016-5107
17212291,0270-7306
17212281,
17212209,0027-8424
17212182,0360-3016
17212164,
17212152,0092-8674
17212094,1442-7591
17212076,8755-6863
17212052,1399-543X
17212028,1553-734X
17211960,1935-2727
17211936,0041-1132
17211912,0036-8075
17211893,0270-7306
17211781,0022-1767
17211759,0950-9232
17211740,0022-3077
17211722,
17211601,0340-5354
17211582,0148-0731
17211556,0002-9440
17211539,1040-2446
17211417,1064-7481
17211404,0196-0644
17211364,1083-8791
17211349,0085-2538
17211243,1040-0605
17211222,1050-642X
17211199,1078-4519
17211183,0886-0440
17211112,0022-1767
17211078,0263-6352
17211043,0894-8771
17211025,0270-6474
17210908,0092-8674
17210884,0363-8715
17210851,1042-8194
17210835,0014-9446
17210735,0360-7283
17210710,0892-6638
17210691,0022-5223
17210663,0013-9580
17210587,0962-8924
17210568,0895-6111
17210540,0962-8452
17210520,0305-1048
17210438,1044-0305
17210417,1091-255X
17210397,1748-3387
17210376,2150-7716
17210333,0028-3878
17210316,0066-4278
17210300,0167-7799
17210286,1529-7713
17210243,0003-4932
17210219,0027-8424
17210199,0005-2736
17210165,1552-4825
17210027,0022-3042
17210004,
17209988,1474-1733
17209964,
17209832,0969-9961
17209812,1471-2458
17209790,1521-6616
17209773,0270-9139
17209703,0271-5333
17209680,0165-5728
17209656,0168-8278
17209642,
17209576,1388-2457
17209556,0003-990X
17209531,0749-503X
17209515,1072-4710
17209450,1091-255X
17209429,0006-2960
17209396,
17209392,0163-9641
17209339,0959-8278
17209315,0021-9738
17209291,0146-0005
17209281,
17209222,0016-5107
17209202,
17209183,0003-2999
17209164,0033-2917
17209099,0021-9258
17209073,0732-183X
17209050,0736-0266
17209029,1522-1946
17208951,1083-3668
17208926,0953-816X
17208905,0002-8045
17208882,0022-5347
17208782,0741-5214
17208753,1522-8517
17208728,0003-4975
17208709,0896-6273
17208637,0019-9567
17208615,1751-6161
17208594,0031-9155
17208576,0009-9260
17208428,0735-1097
17208401,0145-6008
17208375,0021-9525
17208350,0012-1606
17207972,0161-5505
17207946,0732-183X
17207926,0021-9258
17207902,0022-1767
17207786,0065-6895
17207766,0033-8419
17207750,0014-9446
17207725,0278-0062
17207677,0733-8627
17207647,0022-1767
17207630,0270-6474
17207607,0284-1851
17207484,
17207453,
17207434,0022-1767
17207408,0364-5134
17207289,1935-861X
17207267,0884-0431
17207243,0195-6663
17207219,0165-0327
17207130,0091-6749
17207100,
17207073,
17207066,0032-1052
17206953,1063-4584
17206934,0278-6826
17206904,0027-8874
17206879,1073-449X
17206787,0360-3016
17206759,0271-5333
17206718,0009-7322
17206692,0008-6312
17206385,1946-6234
17206345,0003-4932
17206323,0020-7136
17206301,0899-823X
17206093,0022-538X
17206070,0022-538X
17206027,1876-2859
17206008,0039-6060
17205840,0955-0674
17205822,0033-8419
17205802,0013-7227
17205782,0006-8993
17205734,
17205716,0022-1295
17205687,0014-4835
17205667,1040-8703
17205570,0031-3998
17205549,8755-6863
17205521,8756-3282
17205495,0161-8105
17205347,0950-382X
17205322,0264-6021
17205289,2152-2650
17205270,1474-175X
17205120,0002-9297
17205093,1556-0864
17205074,0942-8925
17205050,1286-4579
17204554,0006-4971
17204537,1040-8703
17204508,0022-3050
17204470,0009-7322
17204389,1350-9047
17204356,0263-6352
17204334,0027-8424
17204315,0002-8614
17204216,0022-5223
17204191,1535-9476
17204161,0020-9996
17204140,0930-2794
17204069,0945-053X
17204051,0002-9394
17204031,1467-0100
17204009,0148-8376
17203948,1055-9965
17203926,0022-3263
17203894,1099-5129
17203870,1350-7540
17203731,1359-7345
17203712,
17203698,0065-2598
17203609,0148-639X
17203583,0363-5023
17203563,1053-0770
17203543,1055-9965
17203332,0006-2952
17203310,8750-7587
17203283,
17203264,0004-3591
17203101,0028-0836
17203065,0362-2436
17203048,0166-2236
17203032,1051-0443
17202764,0003-9942
17202743,0165-0270
17202718,0021-9258
17202698,1060-1872
17202629,0021-9738
17202606,0925-4439
17202586,
17202561,0735-1097
17202398,0007-1250
17202374,1053-8119
17202348,0891-5520
17202261,0033-8419
17202238,1943-4588
17202208,0960-8966
17202193,0090-8258
17202141,0094-2405
17202113,
17202095,1093-5266
17202073,0027-8424
17201925,0028-0836
17201902,0090-0036
17201876,0021-9738
17201845,0022-1007
17201712,0001-5547
17201691,0147-7447
17201669,0364-2348
17201654,0361-803X
17201596,0736-0266
17201572,0012-1797
17201548,0268-7038
17201529,0960-7404
17201434,1092-7875
17201405,0006-8993
17201377,0886-4470
17201356,0194-5998
17201245,0014-9446
17201226,0196-0202
17201200,0009-9104
17201179,0022-1007
17201091,0002-9378
17201060,
17201041,0021-9967
17201023,0899-0220
17200970,0589-1019
17200929,1538-4047
17200885,0002-953X
17200852,0022-1007
17200729,0362-2436
17200708,0013-7227
17200678,1525-5050
17200652,0020-7136
17200557,0003-4975
17200538,0021-9673
17200515,0300-9084
17200490,0362-2436
17200413,0022-3476
17200394,0002-9270
17200372,
17200355,0039-6109
17200250,0028-3878
17200224,0002-8703
17200207,
17200188,0003-3022
17200098,1053-0770
17200065,0028-4793
17200042,0008-5472
17200023,
17199904,0271-5333
17199882,0195-6701
17199860,0362-2436
17199838,1933-7213
17199756,1942-325X
17199728,0148-639X
17199704,0003-3022
17199683,0744-8481
17199600,0002-8703
17199580,0090-3493
17199542,1068-9265
17199527,0361-803X
17199360,0769-2625
17199341,1708-8267
17199321,1397-3142
17199306,0021-9967
17199239,0022-2623
17199222,0021-9967
17199201,0021-9258
17199184,0021-8561
17199079,0971-3026
17199043,0903-1936
17199014,0014-2980
17198987,0074-6843
17198849,0942-8925
17198833,0028-3878
17198801,0012-1797
17198691,0361-0209
17198672,0095-1137
17198652,1067-151X
17198632,1529-7535
17198539,0031-4005
17198513,0022-3417
17198486,
17198471,0304-3940
17198317,1941-3149
17198293,0014-4894
17198260,1474-7596
17198247,
17198164,0006-2960
17198137,0892-7790
17198111,
17198098,0033-8419
17198037,1591-0199
17198017,0022-1767
17197979,2212-8778
17197962,0037-198X
17197787,1071-1007
17197769,1091-8531
17197747,0301-5629
17197731,
17197684,0003-9950
17197661,0021-9541
17197639,0742-2822
17197620,0264-6021
17197561,1389-9600
17197539,0032-1052
17197522,
17197510,0029-7844
17197448,
17197424,
17197403,1047-2797
17197374,1529-2908
17197235,1552-5260
17197198,0030-6665
17197174,1040-9238
17197083,0304-3940
17197055,0022-2828
17197012,
17196988,0896-6273
17196908,0270-7306
17196889,0028-4793
17196870,
17196852,0934-8387
17196798,0021-9738
17196777,0028-4793
17196757,0749-0712
17196742,0021-9525
17196646,0363-6135
17196624,1473-7140
17196604,0883-2897
17196592,
17196504,1081-0730
17196479,0027-8874
17196462,0031-9376
17196447,1047-3211
17196404,0006-291X
17196384,1554-0014
17196364,2168-6181
17196347,1053-1807
17196295,0090-3493
17196281,0016-5107
17196231,
17196217,0090-0036
17196096,1355-0284
17196073,1058-4838
17196047,1072-7515
